age,allergy_peanut,allergy_cashew,login_30d,view_cashew_30d,view_peanut_30d,click_rec_cashew_30d,click_rec_peanut_30d,purchase_cashew_90d,purchase_peanut_90d,days_since_last_purchase,days_since_last_active,label_confidence,gender_female,gender_male,activity_high,activity_low,activity_moderate,goal_energy,goal_healthy,goal_snack,source_general,source_history,source_questionnaire
21,0,0,6,6,9,6,0,1,0,41,3,0.819,True,False,False,True,False,True,False,False,False,True,False
17,1,0,2,7,1,2,0,0,1,0,0,0.85,True,False,False,True,False,False,True,False,False,False,True
30,0,0,4,8,10,5,0,2,0,26,19,0.614,True,False,False,True,False,True,False,False,False,False,True
34,0,0,5,13,9,6,4,3,4,3,8,0.738,False,True,False,False,True,True,False,False,False,True,False
32,0,0,3,7,9,0,2,2,0,57,4,0.816,True,False,False,True,False,False,True,False,False,True,False
25,0,0,4,9,9,4,5,2,0,27,12,0.673,False,True,True,False,False,False,True,False,False,False,True
31,0,0,1,1,4,0,1,1,1,35,13,0.747,True,False,False,True,False,False,True,False,False,False,True
40,1,0,6,10,6,1,1,0,0,15,6,0.85,False,True,False,False,True,False,True,False,False,False,True
22,0,0,0,8,11,1,0,2,0,47,0,0.804,True,False,False,True,False,True,False,False,False,True,False
37,0,0,6,5,12,3,5,3,0,37,1,0.737,False,True,False,True,False,True,False,False,False,True,False
17,0,0,5,5,11,1,2,0,0,6,8,0.697,True,False,False,True,False,True,False,False,False,False,True
28,0,0,7,9,8,2,1,0,0,54,2,0.64,True,False,True,False,False,False,False,True,False,False,True
30,0,0,3,9,8,2,3,0,4,40,3,0.695,False,True,False,False,True,False,True,False,False,False,True
44,0,0,5,8,8,3,6,2,1,17,2,0.669,True,False,False,False,True,False,True,False,False,False,True
25,0,0,3,7,5,2,0,1,1,21,0,0.681,True,False,False,True,False,False,True,False,True,False,False
28,0,0,6,5,7,4,0,1,3,24,2,0.797,False,True,False,False,True,False,False,True,False,False,True
37,0,0,1,9,9,3,1,1,2,66,11,0.621,True,False,False,False,True,True,False,False,False,False,True
20,0,0,4,9,5,1,4,0,0,40,2,0.7,False,True,False,False,True,True,False,False,False,False,True
41,0,0,7,3,3,0,1,4,0,36,7,0.722,False,True,False,False,True,False,True,False,False,False,True
39,0,0,2,0,0,1,0,1,0,15,11,0.565,True,False,False,True,False,False,False,True,False,False,True
44,0,0,2,9,5,2,1,1,0,59,13,0.885,True,False,True,False,False,True,False,False,False,True,False
35,0,0,4,6,5,7,5,2,1,55,8,0.75,True,False,False,False,True,False,True,False,False,False,True
34,0,0,7,2,6,0,3,0,0,7,2,0.621,True,False,False,False,True,False,False,True,False,False,True
45,0,0,5,5,6,3,0,0,0,35,6,0.694,True,False,True,False,False,False,True,False,False,True,False
39,0,0,4,7,0,1,0,0,1,32,0,0.707,True,False,False,True,False,False,True,False,False,False,True
21,0,0,8,10,4,4,2,0,0,37,0,0.678,False,True,False,False,True,False,False,True,False,True,False
28,0,0,9,2,4,0,0,1,1,53,10,0.712,False,True,True,False,False,False,False,True,True,False,False
19,0,0,3,11,3,4,0,2,1,34,16,0.69,True,False,False,False,True,False,True,False,True,False,False
18,0,0,5,8,11,1,3,0,3,23,6,0.772,True,False,False,False,True,True,False,False,False,False,True
44,0,0,4,9,11,0,3,3,0,0,2,0.806,True,False,False,False,True,True,False,False,False,False,True
38,0,0,6,7,3,1,0,3,0,51,10,0.698,False,True,False,False,True,False,False,True,False,True,False
27,0,0,4,7,4,2,0,0,3,50,3,0.707,True,False,False,True,False,False,True,False,False,False,True
36,0,0,8,6,8,6,0,0,0,29,3,0.567,True,False,True,False,False,False,True,False,False,False,True
35,0,0,8,5,7,2,5,1,1,17,16,0.849,True,False,True,False,False,True,False,False,False,True,False
36,0,0,3,8,7,0,4,0,0,12,9,0.729,False,True,False,False,True,False,False,True,False,True,False
33,1,0,7,6,15,5,2,0,0,45,7,0.85,False,True,True,False,False,True,False,False,True,False,False
41,1,0,5,6,4,0,0,0,0,56,5,0.85,True,False,False,True,False,False,True,False,False,True,False
43,0,0,7,4,4,1,2,0,2,68,0,0.602,True,False,False,False,True,True,False,False,False,False,True
31,0,0,10,11,9,0,4,4,0,13,14,0.867,False,True,True,False,False,True,False,False,False,False,True
40,0,1,3,4,6,2,0,3,0,28,8,0.85,False,True,False,True,False,True,False,False,False,False,True
34,0,0,4,4,4,1,0,4,0,40,0,0.815,True,False,False,True,False,False,False,True,False,True,False
36,0,0,7,0,5,0,2,0,0,52,11,0.701,True,False,False,False,True,False,False,True,False,True,False
41,0,0,4,3,7,7,6,2,0,21,11,0.651,True,False,False,True,False,True,False,False,False,False,True
43,0,0,0,7,5,0,3,0,0,30,5,0.624,True,False,False,True,False,True,False,False,False,False,True
35,0,0,3,9,8,7,0,0,3,34,4,0.838,True,False,False,False,True,False,True,False,False,False,True
40,0,0,5,6,9,0,3,0,0,15,6,0.595,False,True,True,False,False,False,True,False,False,True,False
27,0,0,5,11,8,5,0,0,3,49,0,0.717,False,True,False,False,True,False,True,False,False,True,False
45,0,0,7,8,8,5,3,2,1,17,5,0.703,True,False,True,False,False,False,False,True,False,False,True
26,0,0,3,2,1,1,0,0,1,36,4,0.593,False,True,False,True,False,False,True,False,True,False,False
28,0,0,7,9,8,0,4,2,2,17,6,0.572,False,True,True,False,False,False,True,False,False,True,False
40,0,0,4,3,3,2,0,2,0,32,0,0.911,True,False,False,True,False,False,True,False,False,True,False
44,0,0,1,2,2,0,1,0,0,8,0,0.636,False,True,False,True,False,False,False,True,False,True,False
27,0,0,3,5,13,1,4,1,0,22,9,0.875,False,True,False,True,False,True,False,False,False,True,False
19,0,0,5,12,8,1,3,2,0,4,7,0.851,True,False,False,False,True,True,False,False,False,True,False
39,0,0,10,2,2,0,0,0,0,45,10,0.768,False,True,False,False,True,False,False,True,False,False,True
25,0,0,2,8,9,5,0,0,0,53,14,0.617,True,False,False,False,True,True,False,False,True,False,False
33,0,0,3,4,5,1,4,2,4,34,8,0.683,True,False,False,True,False,False,False,True,False,True,False
28,0,0,4,4,12,4,4,2,1,45,0,0.689,True,False,False,False,True,True,False,False,True,False,False
27,0,0,2,9,3,0,0,0,2,37,0,0.705,False,True,False,False,True,False,True,False,False,True,False
28,0,0,6,0,7,0,0,1,2,23,2,0.71,False,True,True,False,False,False,False,True,False,False,True
39,0,0,5,4,6,4,1,0,0,8,20,0.682,False,True,False,True,False,False,True,False,False,False,True
29,0,0,6,11,6,2,1,1,0,14,2,0.803,True,False,False,True,False,True,False,False,False,True,False
41,0,0,8,4,11,7,3,3,0,4,2,0.851,True,False,False,False,True,False,True,False,False,True,False
39,0,0,1,9,7,2,2,2,0,36,0,0.762,True,False,False,False,True,False,True,False,True,False,False
31,0,0,4,5,5,1,4,1,0,27,12,0.776,True,False,False,True,False,False,True,False,False,False,True
34,0,0,2,6,11,0,3,0,0,13,4,0.65,False,True,False,True,False,False,True,False,False,False,True
36,0,0,5,4,7,0,3,0,0,30,4,0.635,True,False,False,False,True,False,True,False,False,False,True
31,0,0,5,5,7,2,2,0,0,52,13,0.782,True,False,False,True,False,True,False,False,False,False,True
29,0,0,1,9,10,0,2,2,0,42,0,0.68,True,False,False,True,False,False,False,True,True,False,False
32,1,0,3,5,5,0,0,1,0,32,13,0.85,False,True,False,False,True,False,True,False,True,False,False
45,0,0,8,4,9,5,3,0,1,53,7,0.656,True,False,True,False,False,False,True,False,False,True,False
42,0,0,7,10,7,3,1,1,0,70,0,0.652,True,False,True,False,False,False,True,False,False,False,True
41,1,0,6,11,5,5,0,0,1,69,7,0.85,False,True,False,False,True,False,True,False,False,False,True
23,0,0,9,5,1,1,5,0,2,16,2,0.703,False,True,False,False,True,False,True,False,False,False,True
27,0,0,4,7,9,0,6,0,1,26,0,0.65,True,False,False,True,False,False,True,False,False,True,False
38,0,0,9,5,10,4,1,2,0,33,1,0.741,True,False,True,False,False,False,True,False,False,False,True
43,0,0,5,10,7,3,4,0,2,60,15,0.719,True,False,True,False,False,False,True,False,False,True,False
29,0,0,7,17,10,0,0,0,0,31,6,0.778,False,True,False,False,True,True,False,False,True,False,False
23,0,0,5,11,9,3,3,1,1,62,0,0.676,False,True,False,False,True,True,False,False,True,False,False
40,0,0,7,7,0,3,2,0,0,28,0,0.789,True,False,True,False,False,False,True,False,True,False,False
34,0,0,2,5,11,4,0,0,0,55,0,0.95,True,False,False,True,False,True,False,False,False,True,False
32,0,0,4,6,2,1,0,0,1,59,20,0.66,True,False,True,False,False,False,True,False,False,False,True
17,0,0,5,1,6,0,4,1,0,49,9,0.726,True,False,False,False,True,False,True,False,False,False,True
33,0,0,6,7,9,2,0,1,0,23,19,0.687,True,False,False,False,True,False,True,False,False,False,True
43,0,0,7,5,6,1,5,1,0,2,5,0.734,False,True,True,False,False,False,False,True,False,False,True
43,0,0,5,8,6,6,2,1,0,41,0,0.95,True,False,False,False,True,False,True,False,False,True,False
22,0,0,3,6,8,0,0,1,0,43,16,0.687,True,False,False,True,False,True,False,False,False,True,False
19,0,0,7,6,13,1,4,2,1,32,3,0.769,False,True,True,False,False,True,False,False,False,False,True
31,0,0,5,13,8,3,2,0,1,57,7,0.668,False,True,False,False,True,True,False,False,False,False,True
36,0,0,8,3,7,1,1,0,3,16,8,0.95,True,False,True,False,False,False,False,True,False,True,False
29,1,0,4,8,0,5,0,0,0,35,1,0.85,False,True,False,False,True,False,True,False,False,True,False
32,0,0,7,6,8,1,4,0,0,52,8,0.555,False,True,True,False,False,False,True,False,False,False,True
32,0,0,5,4,4,0,3,0,3,61,3,0.718,True,False,False,True,False,False,True,False,False,False,True
40,0,0,5,8,9,1,1,0,0,33,8,0.764,True,False,False,True,False,True,False,False,False,False,True
37,0,0,8,3,9,0,7,1,2,52,0,0.779,False,True,False,True,False,False,False,True,False,False,True
33,0,0,8,7,6,1,2,0,1,56,15,0.682,True,False,True,False,False,True,False,False,True,False,False
28,0,0,6,8,13,0,4,0,0,57,11,0.745,True,False,False,False,True,True,False,False,False,False,True
34,0,0,1,16,14,4,5,2,1,40,5,0.705,True,False,False,True,False,True,False,False,False,False,True
34,0,0,4,8,4,0,0,0,0,0,17,0.718,False,True,False,True,False,False,True,False,True,False,False
26,0,0,2,5,8,4,4,0,3,33,11,0.81,False,True,False,True,False,True,False,False,False,False,True
44,0,0,6,9,6,5,1,2,1,46,10,0.627,False,True,False,False,True,True,False,False,False,True,False
31,0,0,4,6,7,2,3,0,0,48,22,0.774,False,True,False,True,False,False,True,False,False,False,True
35,0,0,5,7,4,2,2,2,1,42,12,0.697,True,False,False,False,True,False,False,True,False,False,True
35,0,0,0,5,3,1,0,0,1,9,10,0.616,True,False,False,True,False,False,False,True,False,True,False
38,0,0,11,5,9,2,0,0,0,61,16,0.795,True,False,True,False,False,False,False,True,False,False,True
39,0,0,9,6,5,2,1,0,3,26,10,0.695,False,True,True,False,False,False,False,True,False,True,False
41,0,0,4,4,5,3,0,1,0,57,3,0.726,True,False,False,True,False,False,True,False,True,False,False
27,0,0,3,7,5,1,2,2,0,29,23,0.893,False,True,False,True,False,False,True,False,False,True,False
24,0,0,3,4,5,1,0,1,0,50,9,0.707,False,True,False,False,True,True,False,False,False,True,False
37,0,0,6,8,7,1,0,0,0,29,6,0.718,True,False,True,False,False,False,True,False,False,True,False
35,0,1,9,7,2,3,2,1,0,58,8,0.85,True,False,False,False,True,False,True,False,True,False,False
19,0,0,2,6,8,3,6,0,2,74,3,0.842,True,False,False,False,True,True,False,False,False,False,True
34,0,0,4,9,1,5,3,1,0,13,3,0.868,False,True,False,False,True,False,False,True,False,True,False
23,0,0,9,4,7,2,2,0,2,42,5,0.699,True,False,False,False,True,False,True,False,False,False,True
35,0,0,4,12,13,2,3,3,2,52,13,0.802,True,False,False,False,True,True,False,False,False,True,False
42,0,0,0,5,9,3,1,0,0,21,3,0.69,True,False,False,True,False,False,False,True,False,True,False
39,0,0,6,5,10,3,0,0,0,39,8,0.95,False,True,True,False,False,True,False,False,False,False,True
34,0,0,5,6,3,3,4,1,0,32,11,0.714,True,False,False,False,True,False,False,True,False,False,True
29,0,0,4,3,8,0,0,0,0,52,12,0.672,False,True,False,True,False,True,False,False,False,False,True
23,0,0,5,8,9,1,2,0,0,38,0,0.746,True,False,False,False,True,False,True,False,False,False,True
27,0,1,4,6,4,3,0,1,0,59,10,0.85,False,True,False,False,True,False,False,True,False,False,True
37,1,0,8,4,11,2,5,0,1,54,8,0.85,True,False,True,False,False,True,False,False,False,False,True
42,0,0,9,5,11,2,2,0,4,2,8,0.93,True,False,False,False,True,True,False,False,False,False,True
39,0,0,7,9,12,0,4,0,0,16,5,0.802,True,False,False,True,False,True,False,False,False,False,True
40,0,0,8,4,3,4,0,0,0,21,13,0.807,False,True,True,False,False,False,False,True,False,False,True
35,1,0,5,5,9,0,1,0,0,47,9,0.85,False,True,False,False,True,True,False,False,False,False,True
18,0,0,3,4,9,2,0,0,0,21,7,0.578,False,True,False,False,True,False,False,True,True,False,False
23,0,0,1,3,4,0,3,2,0,40,6,0.68,True,False,False,False,True,False,False,True,False,False,True
38,0,0,6,2,7,1,3,0,0,43,6,0.781,False,True,False,True,False,True,False,False,False,False,True
18,0,0,1,8,5,4,1,0,2,0,6,0.652,True,False,False,True,False,True,False,False,False,True,False
24,0,0,8,5,9,0,1,2,0,10,9,0.918,True,False,True,False,False,True,False,False,False,False,True
37,0,0,5,1,0,0,0,0,2,36,4,0.742,False,True,False,False,True,False,False,True,False,False,True
24,0,0,3,6,9,2,5,0,0,81,8,0.792,False,True,False,False,True,False,True,False,False,True,False
35,0,0,3,8,16,1,8,2,1,15,9,0.662,False,True,True,False,False,True,False,False,False,True,False
20,0,0,2,4,0,2,1,2,1,42,10,0.741,True,False,False,True,False,False,True,False,False,True,False
37,0,1,5,3,13,0,3,1,0,36,7,0.85,True,False,False,False,True,True,False,False,False,True,False
43,0,0,3,0,4,0,1,2,0,24,0,0.64,True,False,False,False,True,False,False,True,False,True,False
42,0,0,5,2,9,3,2,0,1,48,9,0.772,True,False,False,True,False,True,False,False,False,False,True
36,0,0,3,10,11,1,4,0,0,66,4,0.607,True,False,False,True,False,True,False,False,False,True,False
32,0,0,2,5,8,6,4,0,2,44,8,0.736,True,False,False,False,True,True,False,False,False,True,False
21,0,0,7,8,0,1,0,0,3,20,16,0.727,True,False,False,False,True,False,False,True,False,False,True
21,0,0,4,11,10,4,0,2,0,9,7,0.837,True,False,False,False,True,True,False,False,False,False,True
31,0,0,6,4,11,4,2,2,0,61,11,0.95,False,True,False,False,True,True,False,False,False,False,True
25,0,0,3,6,8,4,1,0,0,0,15,0.765,False,True,False,True,False,True,False,False,False,False,True
20,0,0,8,5,3,0,1,0,1,39,10,0.696,True,False,False,False,True,False,True,False,False,False,True
22,0,0,8,8,5,0,2,1,1,35,0,0.722,False,True,True,False,False,False,True,False,False,True,False
22,0,0,10,7,5,1,1,1,2,60,10,0.861,False,True,False,False,True,True,False,False,False,True,False
31,0,0,5,4,0,1,0,0,1,42,15,0.601,False,True,False,True,False,False,False,True,False,False,True
29,0,0,4,9,10,4,2,0,0,25,9,0.804,True,False,False,False,True,True,False,False,False,False,True
23,0,0,3,8,11,0,5,0,3,1,8,0.766,True,False,False,False,True,False,False,True,True,False,False
20,0,0,3,9,10,0,2,3,0,28,9,0.756,False,True,False,False,True,True,False,False,False,False,True
25,0,0,5,12,14,2,3,0,1,17,6,0.821,True,False,True,False,False,True,False,False,False,True,False
19,0,0,3,5,9,3,0,0,0,0,5,0.682,True,False,False,False,True,False,False,True,True,False,False
38,0,0,5,6,6,3,1,0,1,52,2,0.785,False,True,True,False,False,True,False,False,False,False,True
26,0,1,10,9,8,2,0,2,1,27,0,0.85,True,False,True,False,False,False,False,True,False,True,False
21,0,0,4,10,6,1,6,1,0,57,5,0.627,True,False,False,True,False,True,False,False,False,True,False
24,0,0,4,8,12,2,3,1,2,52,8,0.73,True,False,False,True,False,False,True,False,False,False,True
35,0,0,4,9,7,1,0,0,0,30,7,0.649,False,True,False,False,True,False,True,False,False,False,True
40,0,0,2,3,4,1,1,0,1,22,0,0.665,True,False,False,True,False,False,False,True,False,False,True
34,0,0,4,8,8,0,5,0,0,32,4,0.774,True,False,True,False,False,True,False,False,False,False,True
43,0,1,4,5,0,3,1,0,0,48,5,0.85,False,True,False,True,False,False,False,True,False,True,False
35,0,0,7,7,5,3,4,0,1,73,8,0.758,True,False,False,False,True,False,False,True,False,False,True
39,0,0,0,0,1,0,0,1,0,34,0,0.745,True,False,False,True,False,False,True,False,True,False,False
17,0,0,8,6,13,1,4,0,2,42,0,0.816,True,False,True,False,False,True,False,False,False,False,True
32,0,0,4,4,7,2,3,0,2,17,12,0.789,False,True,False,False,True,False,True,False,False,False,True
39,1,0,5,9,5,4,6,0,1,28,13,0.85,False,True,True,False,False,False,True,False,False,False,True
17,1,0,5,8,11,0,6,4,0,35,15,0.85,False,True,False,False,True,False,True,False,False,False,True
27,0,0,6,4,7,7,1,2,0,43,1,0.712,False,True,False,True,False,True,False,False,True,False,False
19,0,0,2,10,6,3,0,0,0,34,7,0.802,False,True,False,False,True,False,True,False,False,False,True
25,0,0,6,12,6,1,0,3,2,40,13,0.696,False,True,True,False,False,False,True,False,False,True,False
33,0,0,6,8,9,1,5,0,3,9,10,0.765,False,True,True,False,False,False,True,False,False,True,False
36,0,0,8,9,10,4,0,1,0,10,1,0.84,True,False,True,False,False,True,False,False,False,False,True
19,0,0,7,5,11,0,7,0,2,60,9,0.684,False,True,False,False,True,False,True,False,False,False,True
40,0,0,6,3,8,1,1,2,0,35,4,0.758,True,False,False,True,False,True,False,False,False,True,False
24,0,0,6,8,6,3,4,2,0,51,2,0.871,True,False,True,False,False,True,False,False,False,False,True
25,0,0,0,1,5,2,2,0,0,38,0,0.698,True,False,False,True,False,False,False,True,False,True,False
32,0,0,3,14,6,4,0,0,0,50,13,0.681,False,True,False,False,True,True,False,False,False,True,False
26,0,0,4,8,6,0,3,2,0,49,0,0.76,False,True,False,True,False,True,False,False,False,False,True
29,0,0,6,6,9,3,2,0,0,51,2,0.95,True,False,True,False,False,True,False,False,False,False,True
36,0,0,4,9,6,6,1,1,0,41,9,0.874,False,True,True,False,False,True,False,False,False,False,True
37,0,0,5,7,4,0,0,3,2,38,0,0.8,True,False,False,True,False,False,True,False,False,False,True
44,0,0,4,2,7,5,0,0,0,26,0,0.586,True,False,True,False,False,False,False,True,False,True,False
35,0,0,3,6,0,0,2,2,0,18,0,0.737,False,True,False,True,False,False,True,False,False,False,True
29,0,0,1,6,5,2,5,1,0,24,5,0.705,True,False,False,True,False,False,True,False,False,False,True
20,0,0,9,9,2,2,1,3,2,38,1,0.889,True,False,False,False,True,False,True,False,False,False,True
19,0,0,7,5,11,3,2,0,1,12,8,0.95,False,True,True,False,False,True,False,False,False,False,True
19,0,0,7,4,6,0,1,1,0,52,20,0.751,False,True,False,False,True,False,True,False,False,False,True
24,0,0,1,2,12,0,2,0,2,53,14,0.95,True,False,False,True,False,True,False,False,True,False,False
26,0,0,7,3,4,0,3,1,0,22,11,0.713,False,True,True,False,False,False,False,True,False,False,True
38,0,0,3,5,5,3,0,1,1,37,14,0.73,True,False,False,True,False,True,False,False,False,True,False
29,0,0,4,7,8,0,0,0,1,44,1,0.813,False,True,False,True,False,False,True,False,False,False,True
19,0,0,4,11,8,5,0,3,2,24,9,0.663,True,False,False,False,True,True,False,False,False,True,False
19,0,0,5,6,0,0,1,0,1,13,9,0.592,True,False,False,True,False,False,True,False,False,True,False
17,0,0,8,11,11,4,1,2,0,62,15,0.876,True,False,True,False,False,True,False,False,False,True,False
37,1,0,3,2,7,2,4,1,2,52,3,0.85,True,False,False,True,False,True,False,False,False,False,True
41,0,0,4,2,6,0,0,0,2,9,0,0.702,False,True,False,False,True,False,True,False,False,True,False
42,0,0,5,4,9,0,3,0,1,66,5,0.926,False,True,False,True,False,True,False,False,False,False,True
39,0,0,5,10,14,0,3,1,1,60,11,0.911,True,False,True,False,False,True,False,False,False,False,True
18,0,0,9,5,7,0,4,2,0,0,13,0.674,True,False,True,False,False,False,True,False,False,False,True
18,0,0,5,3,9,1,2,0,1,29,6,0.583,True,False,False,True,False,False,True,False,False,True,False
36,0,0,2,8,7,1,0,1,1,3,13,0.835,False,True,False,False,True,True,False,False,False,True,False
